source,source_game_id,event_id,event_type,game_date,time_control,rated,player_id,opponent_id,player_color,official_elo,opponent_elo,result,avg_acl,account_status,is_banned,label,ingested_at_utc
lichess,ofwAh3XM,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,Titanrobot,white,3001,3557,loss,33.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ofwAh3XM,lichess-event,online,2026-02-24,blitz,true,Titanrobot,mraquariyaz67,black,3557,3001,win,17.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,leq4lu7d,lichess-event,online,2026-02-24,blitz,true,Titanrobot,mraquariyaz67,white,3542,3001,win,10.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,leq4lu7d,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,Titanrobot,black,3001,3542,loss,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,NGF2J4KJ,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,InvisibleGuest2023,white,3011,2859,loss,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,NGF2J4KJ,lichess-event,online,2026-02-24,blitz,true,InvisibleGuest2023,mraquariyaz67,black,2859,3011,win,11.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HLNVbiNr,lichess-event,online,2026-02-24,blitz,true,InvisibleGuest2023,mraquariyaz67,white,2851,3021,win,19.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HLNVbiNr,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,InvisibleGuest2023,black,3021,2851,loss,31.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,mnFls0Dg,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,InvisibleGuest2023,white,3017,2854,win,9.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,mnFls0Dg,lichess-event,online,2026-02-24,blitz,true,InvisibleGuest2023,mraquariyaz67,black,2854,3017,loss,19.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,J9oTjX9b,lichess-event,online,2026-02-24,blitz,true,InvisibleGuest2023,mraquariyaz67,white,2858,3013,loss,46.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,J9oTjX9b,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,InvisibleGuest2023,black,3013,2858,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8Pc0EuPN,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,Burjugul_7,white,3010,2718,win,4.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8Pc0EuPN,lichess-event,online,2026-02-24,blitz,true,Burjugul_7,mraquariyaz67,black,2718,3010,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,J44TOSiD,lichess-event,online,2026-02-24,blitz,true,cramor,mraquariyaz67,white,2977,3011,draw,46.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,J44TOSiD,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,cramor,black,3011,2977,draw,47.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ZIHgYsTO,lichess-event,online,2026-02-24,blitz,true,TrOpIcAlmOoD,mraquariyaz67,white,2768,3023,win,31.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ZIHgYsTO,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,TrOpIcAlmOoD,black,3023,2768,loss,45.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,4Bawc4G2,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,JohnBrondtHojlund,white,3020,2790,win,13.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,4Bawc4G2,lichess-event,online,2026-02-24,blitz,true,JohnBrondtHojlund,mraquariyaz67,black,2790,3020,loss,40.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Q9teKeXF,lichess-event,online,2026-02-24,blitz,true,JohnBrondtHojlund,mraquariyaz67,white,2794,3016,loss,46.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Q9teKeXF,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,JohnBrondtHojlund,black,3016,2794,win,29.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,t7q1Fu50,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,worstplayerinbullet,white,3019,2876,draw,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,t7q1Fu50,lichess-event,online,2026-02-24,blitz,true,worstplayerinbullet,mraquariyaz67,black,2876,3019,draw,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,YHlGc1Go,lichess-event,online,2026-02-24,blitz,true,mraquariyaz67,Wildindian,white,3016,2762,win,18.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,YHlGc1Go,lichess-event,online,2026-02-24,blitz,true,Wildindian,mraquariyaz67,black,2762,3016,loss,18.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,d1nnz5Vt,lichess-event,online,2026-02-23,blitz,true,The_main_event003,mraquariyaz67,white,2796,3012,loss,62.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,d1nnz5Vt,lichess-event,online,2026-02-23,blitz,true,mraquariyaz67,The_main_event003,black,3012,2796,win,31.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,5s9rYLnH,lichess-event,online,2026-02-23,rapid,true,mraquariyaz67,king-Zen,white,2726,2498,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,5s9rYLnH,lichess-event,online,2026-02-23,rapid,true,king-Zen,mraquariyaz67,black,2498,2726,loss,29.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,YmSGavpU,lichess-event,online,2026-02-23,rapid,true,king-Zen,mraquariyaz67,white,2501,2702,loss,59.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,YmSGavpU,lichess-event,online,2026-02-23,rapid,true,mraquariyaz67,king-Zen,black,2702,2501,win,36.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,vdebuEOS,lichess-event,online,2026-02-20,rapid,false,Boburjon007,mraquariyaz67,white,2187,2702,draw,12.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,vdebuEOS,lichess-event,online,2026-02-20,rapid,false,mraquariyaz67,Boburjon007,black,2702,2187,draw,9.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,npzXpaeR,lichess-event,online,2026-02-11,blitz,true,Ilikeknightmost,mraquariyaz67,white,2852,3022,win,45.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,npzXpaeR,lichess-event,online,2026-02-11,blitz,true,mraquariyaz67,Ilikeknightmost,black,3022,2852,loss,33.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,xwG6Qarm,lichess-event,online,2026-02-11,blitz,true,cutemouse83,mraquariyaz67,white,2920,3017,loss,45.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,xwG6Qarm,lichess-event,online,2026-02-11,blitz,true,mraquariyaz67,cutemouse83,black,3017,2920,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,1NSyRJBm,lichess-event,online,2026-02-10,blitz,true,mraquariyaz67,evg85,white,3013,2839,win,26.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,1NSyRJBm,lichess-event,online,2026-02-10,blitz,true,evg85,mraquariyaz67,black,2839,3013,loss,16.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,rsOBB6gC,lichess-event,online,2026-02-09,blitz,true,evg85,mraquariyaz67,white,2842,3009,loss,31.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,rsOBB6gC,lichess-event,online,2026-02-09,blitz,true,mraquariyaz67,evg85,black,3009,2842,win,16.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ba1qjI3I,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2946,3010,draw,10.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ba1qjI3I,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3010,2946,draw,10.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,0dItggYb,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3005,2950,win,9.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,0dItggYb,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2950,3005,loss,22.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,NbubA6FR,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2944,3012,win,27.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,NbubA6FR,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3012,2944,loss,40.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Pj0d7Pn7,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3007,2948,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Pj0d7Pn7,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2948,3007,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,agIzHdRi,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2942,3015,win,12.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,agIzHdRi,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3015,2942,loss,25.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,cILQquic,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3010,2946,win,13.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,cILQquic,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2946,3010,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,EtYFabH4,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2951,3004,loss,14.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,EtYFabH4,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3004,2951,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,uNDmsYar,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3005,2950,draw,9.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,uNDmsYar,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2950,3005,draw,9.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,gwm3iqnr,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2955,2999,loss,23.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,gwm3iqnr,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,2999,2955,win,10.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Lo3EubOR,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,2992,2960,win,31.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Lo3EubOR,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2960,2992,loss,65.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,GgNg6DtE,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2954,3000,win,14.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,GgNg6DtE,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3000,2954,loss,29.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,u0Xe9MhL,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3009,2947,loss,33.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,u0Xe9MhL,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2947,3009,win,9.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,SHaxxTlq,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2940,3018,win,9.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,SHaxxTlq,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3018,2940,loss,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,70HF3MiM,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3028,2933,loss,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,70HF3MiM,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2933,3028,win,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,5TeRSEnK,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2932,3030,draw,15.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,5TeRSEnK,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3030,2932,draw,15.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,PTp6uLBS,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3024,2936,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,PTp6uLBS,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2936,3024,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HjwVmHRG,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2940,3017,loss,39.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HjwVmHRG,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3017,2940,win,15.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,yu1roGdh,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,white,3011,2945,win,36.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,yu1roGdh,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,black,2945,3011,loss,47.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Dy62ZNyP,lichess-event,online,2026-02-04,blitz,true,TAsad10,mraquariyaz67,white,2950,3003,loss,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Dy62ZNyP,lichess-event,online,2026-02-04,blitz,true,mraquariyaz67,TAsad10,black,3003,2950,win,10.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,aEC7Azed,lichess-event,online,2026-02-03,blitz,true,mraquariyaz67,Italiangangster,white,3001,2693,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,aEC7Azed,lichess-event,online,2026-02-03,blitz,true,Italiangangster,mraquariyaz67,black,2693,3001,loss,45.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,nzU189vR,lichess-event,online,2026-02-03,blitz,true,mraquariyaz67,Andrey11976,white,2997,2814,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,nzU189vR,lichess-event,online,2026-02-03,blitz,true,Andrey11976,mraquariyaz67,black,2814,2997,loss,18.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,vHz78ZYC,lichess-event,online,2026-02-03,blitz,true,Andrey11976,mraquariyaz67,white,2817,2992,loss,41.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,vHz78ZYC,lichess-event,online,2026-02-03,blitz,true,mraquariyaz67,Andrey11976,black,2992,2817,win,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,7anGYZHD,lichess-event,online,2026-01-13,rapid,true,mraquariyaz67,Mahmut_Yuksel0606,white,2737,2801,loss,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,7anGYZHD,lichess-event,online,2026-01-13,rapid,true,Mahmut_Yuksel0606,mraquariyaz67,black,2801,2737,win,16.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8zWbJ6zV,lichess-event,online,2026-01-12,blitz,true,mraquariyaz67,Idabble,white,2988,2863,win,8.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8zWbJ6zV,lichess-event,online,2026-01-12,blitz,true,Idabble,mraquariyaz67,black,2863,2988,loss,24.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,TwG0BVJi,lichess-event,online,2026-01-12,blitz,true,Idabble,mraquariyaz67,white,2861,2990,draw,12.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,TwG0BVJi,lichess-event,online,2026-01-12,blitz,true,mraquariyaz67,Idabble,black,2990,2861,draw,12.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,vooAqX2d,lichess-event,online,2026-01-12,blitz,true,Solidifying,mraquariyaz67,white,2792,2987,loss,43.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,vooAqX2d,lichess-event,online,2026-01-12,blitz,true,mraquariyaz67,Solidifying,black,2987,2792,win,26.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,67ZZhNGJ,lichess-event,online,2026-01-11,blitz,true,mraquariyaz67,The_main_event003,white,2989,2845,draw,29.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,67ZZhNGJ,lichess-event,online,2026-01-11,blitz,true,The_main_event003,mraquariyaz67,black,2845,2989,draw,29.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Iq7R0wqI,lichess-event,online,2026-01-11,blitz,true,FPZ06,mraquariyaz67,white,2767,2992,draw,56.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Iq7R0wqI,lichess-event,online,2026-01-11,blitz,true,mraquariyaz67,FPZ06,black,2992,2767,draw,71.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,mfx5bxtR,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,SenecaCrane12,white,2990,2763,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,mfx5bxtR,lichess-event,online,2026-01-10,blitz,true,SenecaCrane12,mraquariyaz67,black,2763,2990,loss,51.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,NRQv8BNA,lichess-event,online,2026-01-10,blitz,true,LuisEQuesadaPerez,mraquariyaz67,white,2830,2986,loss,44.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,NRQv8BNA,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,LuisEQuesadaPerez,black,2986,2830,win,19.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,fcBx9tDr,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,LuisEQuesadaPerez,white,2983,2833,win,24.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,fcBx9tDr,lichess-event,online,2026-01-10,blitz,true,LuisEQuesadaPerez,mraquariyaz67,black,2833,2983,loss,43.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,uBVbbtlN,lichess-event,online,2026-01-10,blitz,true,Dr_Mortimer,mraquariyaz67,white,2847,2979,loss,43.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,uBVbbtlN,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,Dr_Mortimer,black,2979,2847,win,56.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,6PcRFLPc,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,Dr_Mortimer,white,2976,2853,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,6PcRFLPc,lichess-event,online,2026-01-10,blitz,true,Dr_Mortimer,mraquariyaz67,black,2853,2976,loss,47.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,TjrrYASk,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,Italiangangster,white,2980,2712,draw,59.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,TjrrYASk,lichess-event,online,2026-01-10,blitz,true,Italiangangster,mraquariyaz67,black,2712,2980,draw,59.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,UWryUUEc,lichess-event,online,2026-01-10,blitz,true,TALTHEBEST1,mraquariyaz67,white,2733,2977,loss,44.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,UWryUUEc,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TALTHEBEST1,black,2977,2733,win,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,yrQqE6eV,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TALTHEBEST1,white,2975,2736,win,10.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,yrQqE6eV,lichess-event,online,2026-01-10,blitz,true,TALTHEBEST1,mraquariyaz67,black,2736,2975,loss,24.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,O4YPbchk,lichess-event,online,2026-01-10,blitz,true,tjychess,mraquariyaz67,white,2792,2983,win,25.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,O4YPbchk,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,tjychess,black,2983,2792,loss,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,f5ZBw3sw,lichess-event,online,2026-01-10,blitz,true,TigerSiberian,mraquariyaz67,white,2889,2979,loss,49.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,f5ZBw3sw,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TigerSiberian,black,2979,2889,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,NB46ZgSP,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TigerSiberian,white,2975,2894,win,45.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,NB46ZgSP,lichess-event,online,2026-01-10,blitz,true,TigerSiberian,mraquariyaz67,black,2894,2975,loss,49.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ASD0VUKP,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,derdimcokanacan,white,2973,2700,win,16.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ASD0VUKP,lichess-event,online,2026-01-10,blitz,true,derdimcokanacan,mraquariyaz67,black,2700,2973,loss,35.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,817eSehk,lichess-event,online,2026-01-10,blitz,true,derdimcokanacan,mraquariyaz67,white,2697,2971,loss,44.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,817eSehk,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,derdimcokanacan,black,2971,2697,win,59.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,jkcpDXSc,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,derdimcokanacan,white,2969,2706,win,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,jkcpDXSc,lichess-event,online,2026-01-10,blitz,true,derdimcokanacan,mraquariyaz67,black,2706,2969,loss,39.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,AtcE18oN,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,white,2731,2978,win,45.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,AtcE18oN,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,black,2978,2731,loss,52.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,cCjj0P1H,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,white,2976,2733,win,15.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,cCjj0P1H,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,black,2733,2976,loss,29.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,SHTy6ODr,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,white,2735,2973,loss,78.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,SHTy6ODr,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,black,2973,2735,win,47.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,C5KARGFr,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,white,2971,2738,win,12.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,C5KARGFr,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,black,2738,2971,loss,54.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,iaf9K7rS,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,white,2740,2968,loss,23.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,iaf9K7rS,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,black,2968,2740,win,11.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,3D71E7gR,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,white,2966,2743,win,34.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,3D71E7gR,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,black,2743,2966,loss,71.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,PPetxkZ8,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,white,2739,2969,draw,12.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,PPetxkZ8,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,black,2969,2739,draw,12.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,QmzwYNGO,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,white,2967,2742,win,13.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,QmzwYNGO,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,black,2742,2967,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,UP9g2Lvh,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,white,2744,2964,loss,43.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,UP9g2Lvh,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,black,2964,2744,win,20.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,iTO4glR5,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,TAsad10,white,2961,2747,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,iTO4glR5,lichess-event,online,2026-01-10,blitz,true,TAsad10,mraquariyaz67,black,2747,2961,loss,34.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ExniQkX2,lichess-event,online,2026-01-10,blitz,true,vistagusta,mraquariyaz67,white,2801,2969,win,20.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ExniQkX2,lichess-event,online,2026-01-10,blitz,true,mraquariyaz67,vistagusta,black,2969,2801,loss,38.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,R9pRaSjJ,lichess-event,online,2026-02-27,blitz,true,MightBeDecent,cutemouse83,white,2616,2964,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,R9pRaSjJ,lichess-event,online,2026-02-27,blitz,true,cutemouse83,MightBeDecent,black,2964,2616,win,12.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,z6QW2QYA,lichess-event,online,2026-02-27,blitz,true,Fabsid,cutemouse83,white,2773,2961,loss,25.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,z6QW2QYA,lichess-event,online,2026-02-27,blitz,true,cutemouse83,Fabsid,black,2961,2773,win,13.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,DY3QFI1s,lichess-event,online,2026-02-27,blitz,true,cutemouse83,nalkwsfa,white,2960,2633,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,DY3QFI1s,lichess-event,online,2026-02-27,blitz,true,nalkwsfa,cutemouse83,black,2633,2960,loss,44.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ljyhKsvx,lichess-event,online,2026-02-27,blitz,true,cutemouse83,Roman_Kharatyan,white,2958,2626,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
