source,source_game_id,event_id,event_type,game_date,time_control,rated,player_id,opponent_id,player_color,official_elo,opponent_elo,result,avg_acl,account_status,is_banned,label,ingested_at_utc
chesscom,9d4e35d9-0535-11f1-ae77-0d91e401000f,https://www.chess.com/game/live/164423694958,online,1770586466,bullet,true,MagnusCarlsen,Firouzja2003,white,3186,3323,win,2.44,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f2c26e94-0535-11f1-8ac0-61c67401000f,https://www.chess.com/game/live/164423769828,online,1770586645,bullet,true,MagnusCarlsen,Firouzja2003,black,3189,3320,repetition,9.25,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5f3c5c22-0536-11f1-8ac0-61c67401000f,https://www.chess.com/game/live/164423864454,online,1770586934,bullet,true,MagnusCarlsen,Firouzja2003,white,3184,3325,timeout,6.35,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,09369c41-0537-11f1-893b-77014501000f,https://www.chess.com/game/live/164424010832,online,1770587157,bullet,true,MagnusCarlsen,Firouzja2003,black,3195,3314,win,22.31,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,8e2251d4-0537-11f1-ae77-0d91e401000f,https://www.chess.com/game/live/164424123774,online,1770587371,bullet,true,MagnusCarlsen,Firouzja2003,white,3190,3319,resigned,11.24,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,0da720b5-0538-11f1-ae77-0d91e401000f,https://www.chess.com/game/live/164424232666,online,1770587626,bullet,true,MagnusCarlsen,Firouzja2003,black,3201,3308,win,13.42,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,a5ae0a4e-0538-11f1-ae77-0d91e401000f,https://www.chess.com/game/live/164424361062,online,1770587879,bullet,true,MagnusCarlsen,Firouzja2003,white,3195,3314,checkmated,16.02,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3c9bbc91-0539-11f1-8ac0-61c67401000f,https://www.chess.com/game/live/164424488570,online,1770588093,bullet,true,MagnusCarlsen,Firouzja2003,black,3206,3303,win,10.29,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,bc09329c-0539-11f1-ae77-0d91e401000f,https://www.chess.com/game/live/164424595164,online,1770588161,bullet,true,MagnusCarlsen,Firouzja2003,white,3208,3301,agreed,14.61,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,b71be447-0c19-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771344585,blitz,true,MagnusCarlsen,aldareee,white,3322,2684,repetition,10.1,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,47749998-0c1b-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771345195,blitz,true,MagnusCarlsen,boat2009,black,3322,2698,win,11.25,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,ce10efe4-0c1c-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771345615,blitz,true,MagnusCarlsen,borasavran35,white,3322,2556,win,8.08,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5d6d91e7-0c1e-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771346554,blitz,true,MagnusCarlsen,Byniolus,black,3308,2980,resigned,12.06,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,cbc925d9-0c20-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771347544,blitz,true,MagnusCarlsen,kurganchess45,white,3308,2584,win,8.93,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,59c4b1f0-0c22-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771348208,blitz,true,MagnusCarlsen,chess94cu,white,3309,2834,win,10.41,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f174fab0-0c23-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771348887,blitz,true,MagnusCarlsen,alexrustemov,black,3312,3019,win,14.38,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,7dcee481-0c25-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771349471,blitz,true,MagnusCarlsen,Rud_Makarian,white,3316,3129,win,8.82,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d768e6a8-0c27-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771350592,blitz,true,MagnusCarlsen,AryanTari,white,3319,3046,win,8.41,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,656b28a9-0c29-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771351325,blitz,true,MagnusCarlsen,Konavets,black,3309,3249,resigned,19.73,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f5e2d78e-0c2a-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-17-2026-6221393,online,1771351944,blitz,true,MagnusCarlsen,amintabatabaei,white,3298,3174,resigned,18.66,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f28aeb18-0f70-11f1-9a84-a47d5601000f,https://www.chess.com/game/live/165025749368,online,1771711660,blitz,true,MagnusCarlsen,Oleksandr_Bortnyk,white,3305,3225,win,14.8,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c170c4ec-0f71-11f1-851e-cca86301000f,https://www.chess.com/game/live/165025929056,online,1771712008,blitz,true,MagnusCarlsen,Oleksandr_Bortnyk,black,3311,3219,win,3.15,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,9154388f-0f72-11f1-851e-cca86301000f,https://www.chess.com/game/live/165026107722,online,1771712280,blitz,true,MagnusCarlsen,Oleksandr_Bortnyk,white,3317,3213,win,10.38,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3499dbed-0f73-11f1-9a84-a47d5601000f,https://www.chess.com/game/live/165026246816,online,1771712655,blitz,true,MagnusCarlsen,Oleksandr_Bortnyk,black,3323,3207,win,10.53,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,fe8e2ea3-0f7f-11f1-a02b-8ef00b01000f,https://www.chess.com/game/live/165028759654,online,1771717943,blitz,true,MagnusCarlsen,GummyFox,black,3325,2992,win,4.45,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,47f5c534-10b5-11f1-886e-4b352b01000f,https://www.chess.com/game/live/165094994198,online,1771850986,blitz,true,MagnusCarlsen,Njal28,black,3314,3209,resigned,22.34,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,251bff43-10b6-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165095228378,online,1771851230,blitz,true,MagnusCarlsen,Njal28,white,3320,3203,win,10.48,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,b6506426-10b6-11f1-886e-4b352b01000f,https://www.chess.com/game/live/165095382262,online,1771851394,blitz,true,MagnusCarlsen,Njal28,black,3325,3198,win,16.3,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,1ba7d760-10b7-11f1-8994-99595501000f,https://www.chess.com/game/live/165095489188,online,1771851662,blitz,true,MagnusCarlsen,Njal28,white,3330,3193,win,8.65,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,baea68f9-10b7-11f1-886e-4b352b01000f,https://www.chess.com/game/live/165095656894,online,1771852000,blitz,true,MagnusCarlsen,Njal28,black,3327,3196,repetition,17.04,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5e0fef34-10ba-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165096377760,online,1771852958,blitz,true,MagnusCarlsen,BATEK_HA_TPAKTOPE,white,3329,3002,win,10.34,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c90957a6-10ba-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165096494902,online,1771853221,blitz,true,MagnusCarlsen,Neferpitou27,white,3333,3132,win,13.31,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5afb6714-10bb-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165096653984,online,1771853497,blitz,true,MagnusCarlsen,Neferpitou27,black,3337,3128,win,11.78,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,00cfa478-10bc-11f1-9ec0-05047b01000f,https://www.chess.com/game/live/165096835894,online,1771853777,blitz,true,MagnusCarlsen,Neferpitou27,white,3341,3124,win,14.19,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,a65e9afd-10bc-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165097018930,online,1771854019,blitz,true,MagnusCarlsen,Neferpitou27,black,3345,3120,win,8.85,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3e3ef79f-10cd-11f1-9ec0-05047b01000f,https://www.chess.com/game/live/165101971250,online,1771861221,blitz,true,MagnusCarlsen,js20000,black,3331,2979,resigned,23.61,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f90991fc-10cd-11f1-8994-99595501000f,https://www.chess.com/game/live/165102198400,online,1771861443,blitz,true,MagnusCarlsen,js20000,white,3333,2977,win,7.74,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,7d8a298f-10ce-11f1-83d6-2ffdd901000f,https://www.chess.com/game/live/165102359290,online,1771861803,blitz,true,MagnusCarlsen,js20000,black,3327,2983,insufficient,16.65,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,54fe1c44-10cf-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165102621670,online,1771862176,blitz,true,MagnusCarlsen,js20000,white,3329,2981,win,11.01,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,94675d4f-10d0-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165103008434,online,1771862661,blitz,true,MagnusCarlsen,js20000,black,3331,2979,win,6.31,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,534e5dcb-10d1-11f1-843d-6d1bef01000f,https://www.chess.com/game/live/165103237998,online,1771862941,blitz,true,MagnusCarlsen,js20000,white,3333,2977,win,8.07,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,fd2845ac-10d1-11f1-8994-99595501000f,https://www.chess.com/game/live/165103445066,online,1771863308,blitz,true,MagnusCarlsen,js20000,black,3335,2975,win,11.46,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d8ad79be-10d2-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165103715436,online,1771863632,blitz,true,MagnusCarlsen,js20000,white,3337,2973,win,10.94,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,97af2ded-10d3-11f1-9ec0-05047b01000f,https://www.chess.com/game/live/165103953078,online,1771863832,blitz,true,MagnusCarlsen,js20000,black,3339,2971,win,8.82,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,12af5e6e-10d4-11f1-8994-99595501000f,https://www.chess.com/game/live/165104107394,online,1771864163,blitz,true,MagnusCarlsen,js20000,white,3341,2969,win,11.05,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3d871a5a-1186-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165142668094,online,1771940688,blitz,true,MagnusCarlsen,Sina-Movahed,black,3346,3188,win,13.11,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,0045617b-1187-11f1-a500-bcb82c01000f,https://www.chess.com/game/live/165142891062,online,1771941051,blitz,true,MagnusCarlsen,Sina-Movahed,white,3351,3183,win,12.0,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d9b4874b-1187-11f1-8ab1-2f0d7301000f,https://www.chess.com/game/live/165143142768,online,1771941351,blitz,true,MagnusCarlsen,Sina-Movahed,black,3355,3179,win,14.07,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,8bbed666-1188-11f1-9ec0-05047b01000f,https://www.chess.com/game/live/165143348646,online,1771941678,blitz,true,MagnusCarlsen,Sina-Movahed,white,3351,3183,repetition,3.53,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,4df465a9-1189-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165143573846,online,1771942036,blitz,true,MagnusCarlsen,Sina-Movahed,black,3355,3179,win,13.13,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,25514c9c-118a-11f1-a192-f22e4601000f,https://www.chess.com/game/live/165143826120,online,1771942309,blitz,true,MagnusCarlsen,Sina-Movahed,white,3359,3175,win,14.67,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,df7a78f8-1199-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771949234,blitz,true,MagnusCarlsen,zverr1,black,3359,2666,win,12.26,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,67f79df8-119b-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771949895,blitz,true,MagnusCarlsen,pavle896,white,3360,2826,win,3.24,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,f5fb3faa-119c-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771950684,blitz,true,MagnusCarlsen,HVillagra,black,3362,3026,win,6.11,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,884f9d88-119e-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771951315,blitz,true,MagnusCarlsen,OparinGrigoriy,white,3366,3148,win,7.79,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,ea56c36c-11a0-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771952432,blitz,true,MagnusCarlsen,MITerryble,black,3370,3198,win,9.36,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,7819d95b-11a2-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771953098,blitz,true,MagnusCarlsen,nihalsarin,white,3376,3259,win,3.17,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,08d017fb-11a4-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771953598,blitz,true,MagnusCarlsen,Sanan_Sjugirov,black,3379,3105,win,4.53,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,96db3418-11a5-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771954398,blitz,true,MagnusCarlsen,LyonBeast,black,3376,3236,insufficient,8.64,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,fa98bba3-11a7-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771955456,blitz,true,MagnusCarlsen,GHANDEEVAM2003,white,3373,3240,repetition,6.54,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,9429fa3a-11a9-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771956016,blitz,true,MagnusCarlsen,Polish_fighter3000,black,3361,3189,resigned,16.47,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,25d6f416-11ab-11f1-82f2-6cfe54652c60,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-24-2026-6256793,online,1771956679,blitz,true,MagnusCarlsen,Javokhir_Sindarov05,white,3350,3223,resigned,11.95,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c1d8f9a0-eb18-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767715670,blitz,true,DenLaz,Anuar_Tureshbayev,black,3280,2640,win,10.99,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,49c37ae8-eb1a-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767716367,blitz,true,DenLaz,Torosyan_chess,white,3281,2850,win,9.34,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d4686177-eb1b-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767717112,blitz,true,DenLaz,AlexPapasimakopoulos,black,3276,2996,insufficient,11.97,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,660a8658-eb1d-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767717832,blitz,true,DenLaz,VacheH009,white,3261,2769,timeout,21.36,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c44d5089-eb1f-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767718808,blitz,true,DenLaz,Lion-Al-Messi,white,3262,2753,win,16.84,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,55836d33-eb21-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767719181,blitz,true,DenLaz,Didici,black,3263,2794,win,6.94,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,e2b7151a-eb22-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767719752,blitz,true,DenLaz,Gianmarco_es,white,3265,2912,win,2.81,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,6e6f18f9-eb24-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767720843,blitz,true,DenLaz,Durarbayli,black,3252,2995,checkmated,17.04,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,cc08f973-eb26-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767721693,blitz,true,DenLaz,Kirill_Klukin,white,3255,2966,win,12.63,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5b830df9-eb28-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767722103,blitz,true,DenLaz,Kacparov,black,3259,3057,win,5.99,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,e6e8376d-eb29-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-06-2026-6140433,online,1767723153,blitz,true,DenLaz,rasmussvane,white,3247,3100,resigned,22.08,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,166dea26-ecab-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767888284,blitz,true,DenLaz,MRPedegru25,white,3248,2735,win,14.17,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,0c9ef7e8-ecac-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767888666,blitz,true,DenLaz,TimAina,black,3250,2946,win,8.83,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,06795f00-ecad-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767889140,blitz,true,DenLaz,crescentmoon2411,white,3253,3015,win,10.42,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,07203092-ecae-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767889629,blitz,true,DenLaz,Anton_Demchenko,black,3257,3047,win,13.27,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,0cc16ce6-ecaf-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767889983,blitz,true,DenLaz,MITerryble,white,3263,3143,win,8.91,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,08c4f4cc-ecb0-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767890499,blitz,true,DenLaz,artooon,black,3269,3146,win,8.06,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d165eda4-ecb1-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767891266,blitz,true,DenLaz,GM_dmitrij,white,3266,3143,insufficient,6.17,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,cf757324-ecb2-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767891634,blitz,true,DenLaz,Hikaru,black,3277,3401,win,16.63,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d2b14838-ecb3-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767891987,blitz,true,DenLaz,lachesisQ,black,3274,3125,repetition,2.04,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,d512743d-ecb4-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767892573,blitz,true,DenLaz,Konavets,white,3281,3219,win,13.76,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,cd11b2af-ecb5-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-08-2026-6140435,online,1767892816,blitz,true,DenLaz,vi_pranav,white,3280,3216,repetition,10.13,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,ea0d988e-f098-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768320334,blitz,true,DenLaz,Gryffindorac8,black,3280,2653,win,4.47,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,91da549a-f09a-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768321165,blitz,true,DenLaz,Iljiushenok_Ilya,white,3281,2840,win,11.71,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,1bbb00d0-f09c-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768321754,blitz,true,DenLaz,Byniolus,black,3284,3001,win,4.34,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,a698f900-f09d-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768322587,blitz,true,DenLaz,tptagain,white,3288,3085,win,12.4,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,034ff2da-f0a0-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768323662,blitz,true,DenLaz,wonderfultime,black,3278,3187,resigned,19.03,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,91c47f07-f0a1-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768324214,blitz,true,DenLaz,crescentmoon2411,black,3273,3053,repetition,5.25,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,263b6f83-f0a3-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768324789,blitz,true,DenLaz,ChessKhan11,white,3276,3026,win,11.99,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c3d675a6-f0a4-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768325687,blitz,true,DenLaz,HVillagra,black,3272,3074,repetition,7.82,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,1fd89ec0-f0a7-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768326440,blitz,true,DenLaz,Sanan_Sjugirov,white,3276,3077,win,3.4,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,b4441da0-f0a8-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768327333,blitz,true,DenLaz,MightyGMpretender,black,3279,3027,win,9.87,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,47d76437-f0aa-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-13-2026-6151065,online,1768328059,blitz,true,DenLaz,mishanick,white,3286,3206,win,7.34,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,b3a7b114-f159-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768403868,blitz,true,DenLaz,HVillagra,white,2779,2522,resigned,15.65,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3cd83455-f15d-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768405023,blitz,true,DenLaz,bazar-wokzal,black,2780,2325,win,9.97,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,bedcef4f-f160-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768406868,blitz,true,DenLaz,Turboplombir,white,2783,2513,win,10.0,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,64389abe-f164-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768408665,blitz,true,DenLaz,Anton_Demchenko,black,2787,2590,win,10.79,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,09d4b420-f169-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768410711,blitz,true,DenLaz,ckgchess,white,2791,2615,win,18.21,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,c09668c9-f16c-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768412482,blitz,true,DenLaz,mishanick,black,2789,2698,insufficient,6.74,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,91d9652f-f170-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768413965,blitz,true,DenLaz,Grischuk,black,2787,2682,repetition,8.3,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,5ef9eb32-f175-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768416115,blitz,true,DenLaz,vi_pranav,white,2777,2689,resigned,14.29,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,eb1e0d4d-f178-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/fide-freestyle-chess-world-championship-play-in-6154065,online,1768417452,blitz,true,DenLaz,Jumbo,black,2765,2588,resigned,15.52,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,3ff1770d-f22b-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-15-2026-6151067,online,1768492923,blitz,true,DenLaz,Lion-Al-Messi,black,3287,2719,win,4.46,premium,false,clean,2026-03-02T16:16:33+00:00
chesscom,2fea4416-f22c-11f0-b03a-a0369feff220,https://api.chess.com/pub/tournament/first-3-0-thursday-january-15-2026-6151067,online,1768493525,blitz,true,DenLaz,Alexander_Donchenko,white,3289,2925,win,8.47,premium,false,clean,2026-03-02T16:16:33+00:00
